Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-26 03:22:00+01:00,153.655,153.76077,153.7023,153.64383,45.58,24.45977,19.71159,20.84836,1.13677
2024-07-26 03:23:00+01:00,153.69099,153.75953,153.70375,153.64797,51.94,22.82245,19.76889,19.17029,0.59859
2024-07-26 03:24:00+01:00,153.675,153.75816,153.70455,153.65094,49.19,21.48855,19.4854,17.9333,1.5521
2024-07-26 03:25:00+01:00,153.664,153.75939,153.70315,153.64691,47.33,20.2448,18.4653,20.03458,1.56928
2024-07-26 03:26:00+01:00,153.67999,153.75936,153.70225,153.64514,50.27,18.96889,19.55451,18.64458,0.90993
2024-07-26 03:27:00+01:00,153.75,153.76424,153.70665,153.64906,60.63,19.69261,29.30386,16.09297,13.21089
2024-07-26 03:28:00+01:00,153.84801,153.7982,153.714,153.62979,70.04,21.55113,36.56685,13.62375,22.9431
2024-07-26 03:29:00+01:00,153.813,153.81265,153.71815,153.62365,64.14,23.27691,34.5902,12.88731,21.70289
2024-07-26 03:30:00+01:00,153.85001,153.83552,153.725,153.61448,67.28,25.15396,34.96231,11.7926,23.16971
2024-07-26 03:31:00+01:00,153.86301,153.85819,153.733,153.60781,68.33,27.00138,33.6455,10.9128,22.7327
2024-07-26 03:32:00+01:00,153.875,153.88027,153.7413,153.60233,69.3,28.84541,33.58064,10.36797,23.21267
2024-07-26 03:33:00+01:00,153.85899,153.89595,153.74865,153.60135,66.36,30.77328,33.80481,9.58041,24.2244
2024-07-26 03:34:00+01:00,153.892,153.91635,153.75675,153.59714,69.26,31.67228,30.9335,12.22173,18.71178
2024-07-26 03:35:00+01:00,153.92101,153.93946,153.7645,153.58954,71.58,33.07003,34.39008,11.08719,23.30289
2024-07-26 03:36:00+01:00,153.91,153.95862,153.7732,153.58778,69.44,34.36793,32.19596,10.37981,21.81614
2024-07-26 03:37:00+01:00,153.92599,153.97864,153.7833,153.58796,70.8,35.71676,32.39542,9.88203,22.51339
2024-07-26 03:38:00+01:00,153.948,154.00049,153.794,153.58751,72.61,37.28294,34.15874,9.17804,24.98071
2024-07-26 03:39:00+01:00,153.91299,154.01229,153.80495,153.59761,65.63,38.53723,32.23992,9.40213,22.83778
2024-07-26 03:40:00+01:00,153.907,154.02106,153.8155,153.60994,64.49,39.17839,31.1491,11.08312,20.06598
2024-07-26 03:41:00+01:00,153.92799,154.02812,153.8284,153.62868,66.68,40.00802,31.90348,10.41073,21.49275
2024-07-26 03:42:00+01:00,153.89999,154.02585,153.84065,153.65545,61.26,40.40832,29.85307,11.15044,18.70263
2024-07-26 03:43:00+01:00,153.929,154.02809,153.85255,153.67701,64.48,41.12919,30.59689,10.0633,20.53359
2024-07-26 03:44:00+01:00,153.957,154.02757,153.86665,153.70573,67.31,41.98773,30.63349,9.37141,21.26207
2024-07-26 03:45:00+01:00,153.92999,154.01328,153.87995,153.74662,62.17,42.78494,29.1006,8.90247,20.19813
2024-07-26 03:46:00+01:00,153.881,153.98683,153.89,153.79317,54.1,41.32029,26.27058,16.69736,9.57322
2024-07-26 03:47:00+01:00,153.84801,153.97049,153.8949,153.81931,49.44,38.58667,23.60507,22.20796,1.39711
2024-07-26 03:48:00+01:00,153.86,153.96977,153.8955,153.82123,51.09,36.04831,22.03439,20.73024,1.30415
2024-07-26 03:49:00+01:00,153.854,153.9645,153.89755,153.8306,50.21,33.66418,21.19122,20.08883,1.10239
2024-07-26 03:50:00+01:00,153.879,153.96296,153.899,153.83504,53.78,31.98861,22.70851,18.50242,4.20609
2024-07-26 03:51:00+01:00,153.84,153.9651,153.89785,153.8306,47.99,30.6058,21.62342,16.77409,4.84933
2024-07-26 03:52:00+01:00,153.855,153.96599,153.89685,153.8277,50.21,29.22295,20.57238,16.41307,4.15931
2024-07-26 03:53:00+01:00,153.87601,153.96536,153.8977,153.83003,53.23,28.76755,24.04906,15.10367,8.94539
2024-07-26 03:54:00+01:00,153.903,153.9659,153.89825,153.8306,56.84,28.52162,23.98659,14.29259,9.694
2024-07-26 03:55:00+01:00,153.90199,153.96417,153.8973,153.83042,56.66,28.42782,24.45214,13.99206,10.46008
2024-07-26 03:56:00+01:00,153.935,153.96723,153.89855,153.82986,60.93,28.86963,27.15031,13.18797,13.96233
2024-07-26 03:57:00+01:00,153.925,153.96711,153.8985,153.82989,59.04,29.45717,27.29435,12.52373,14.77062
2024-07-26 03:58:00+01:00,153.931,153.96417,153.89765,153.83112,59.84,30.00275,26.15976,12.00314,14.15663
2024-07-26 03:59:00+01:00,153.91901,153.9648,153.89795,153.8311,57.41,30.57445,25.43924,11.42747,14.01177
2024-07-26 04:00:00+01:00,153.882,153.96376,153.8967,153.82964,50.56,29.41034,23.42252,17.57007,5.85245
