Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 02:52:00+01:00,1.28929,1.28979,1.28958,1.28938,33.62,11.25607,33.61848,66.38152,32.76305
2024-07-25 02:53:00+01:00,1.28909,1.28984,1.28955,1.28926,27.39,13.68207,27.3899,72.6101,45.22019
2024-07-25 02:54:00+01:00,1.28914,1.28985,1.28952,1.28919,30.84,15.44225,30.83773,69.16227,38.32455
2024-07-25 02:55:00+01:00,1.28912,1.28986,1.28949,1.28913,30.32,17.15036,30.32211,69.67789,39.35579
2024-07-25 02:56:00+01:00,1.28908,1.28984,1.28946,1.28908,28.76,18.95897,28.76452,71.23548,42.47096
2024-07-25 02:57:00+01:00,1.28911,1.28984,1.28943,1.28903,31.29,20.27728,31.29237,68.70763,37.41527
2024-07-25 02:58:00+01:00,1.28909,1.28984,1.28941,1.28898,30.71,21.58524,30.70565,69.29435,38.5887
2024-07-25 02:59:00+01:00,1.28898,1.28985,1.28939,1.28892,26.89,23.34446,26.89284,73.10716,46.21431
2024-07-25 03:00:00+01:00,1.28906,1.28984,1.28936,1.28888,33.27,24.06759,33.26582,66.73418,33.46836
2024-07-25 03:01:00+01:00,1.28906,1.28982,1.28934,1.28885,33.27,24.73908,33.26582,66.73418,33.46836
2024-07-25 03:02:00+01:00,1.28906,1.2898,1.28931,1.28882,33.27,25.3626,33.26582,66.73418,33.46836
2024-07-25 03:03:00+01:00,1.28914,1.28977,1.28929,1.28881,39.82,25.00552,39.81824,60.18176,20.36352
2024-07-25 03:04:00+01:00,1.28904,1.28972,1.28926,1.2888,35.34,25.31418,35.33661,64.66339,29.32679
2024-07-25 03:05:00+01:00,1.28891,1.28969,1.28923,1.28876,30.42,26.30331,30.41901,69.58099,39.16197
2024-07-25 03:06:00+01:00,1.28886,1.28964,1.28919,1.28873,28.8,27.45295,28.80086,71.19914,42.39828
2024-07-25 03:07:00+01:00,1.28886,1.28957,1.28915,1.28873,28.8,28.52047,28.80086,71.19914,42.39828
